Page ID,Page name,Disclaimer,Amount spent (NGN)
971769479677563,Gbenga Olawepo-Hashim,Olushola Oni,259
1567614746869354,Daily Shopping,Awotidebe Oluwaseyifunmi,199
126460284139483,Nigerianeye,NigerianEye,≤100
100202924924063,Page 36,Page 36,≤100
109655235268216,Emmanuel Digitals,These ads ran without a disclaimer,≤100
103937487661032,Readytoleadafrica,ReadyToLeadAfrica,≤100
654180731859809,T-Police,T-Police,≤100
106662715244451,Lordianz Comedy,These ads ran without a disclaimer,≤100
107804957684113,Nnamaka Henry - Page,These ads ran without a disclaimer,≤100
109366762070994,Emodah,Emodah,≤100
944474645712388,WFD Nigeria,These ads ran without a disclaimer,≤100
382672421842823,Africa International Housing Show,Africa International Housing Show,≤100
119216641102433,Wealthy,These ads ran without a disclaimer,≤100
103018869332378,BantuPage,Ikechukwu Orji,≤100
116308369063243,Kambria,These ads ran without a disclaimer,≤100
913242715449176,Prophet Ekong Ituen Ministries,Ekong Ituen,≤100
103679018935014,smiles.naija,These ads ran without a disclaimer,≤100
305828002808516,INHOPE - International Association of Internet Hotlines,These ads ran without a disclaimer,≤100
110808857137968,Marilyn Okowa-Daramola,Marilyn Okowa-Daramola,≤100
258810957658900,Adamu A. Babale Makera,Adamu A. Babale Makera,≤100
409215839877796,Atlantic Fellows for Health Equity,These ads ran without a disclaimer,≤100
102415047928145,Shanghai Electric,These ads ran without a disclaimer,≤100
312632449480846,Governor Ifeanyi A. Okowa,Governor Ifeanyi A. Okowa,≤100
191066234648103,Shehu Musa Yar'Adua Foundation,Shehu Musa Yar'Adua Foundation,≤100
143545969005013,EiENigeria,EiE Nigeria,≤100
105143599185359,Igwe Nnamdi Michael,Igwe Nnamdi Michael,≤100
116670964706560,African Stories,These ads ran without a disclaimer,≤100
1617885935139653,The Liberator,The Liberator,≤100