Page ID,Page name,Disclaimer,Amount spent (CRC)
265843867173714,La Revista,La Revista,3618
102084562479533,Digital506,Digital506,1970
71189598227,Embajada de Estados Unidos en Costa Rica,These ads ran without a disclaimer,1634
1697191247176676,Diego Miranda Méndez,Diego Miranda Méndez,1551
123191400766960,Incubadora +Cr,+Costa Rica,1188
102851155670931,mUEve,mUEve,904
450806748585319,María Marta Carballo Diputada,María Marta Carballo Diputada,744
497369540389757,Jason Gutiérrez - Regidor Coronado,Jason Gutiérrez - Regidor Coronado,545
101353136059344,filantropiacortessolari,These ads ran without a disclaimer,315
101955851918321,Alcaldía de Alajuela,Alcaldía de Alajuela,≤100
2003811319668592,Partido Unidos Podemos - Parrita,Partido Unidos Podemos - Parrita,≤100
113089085119982,elpendulodenewton,These ads ran without a disclaimer,≤100
150793518281117,Covestro,These ads ran without a disclaimer,≤100
149290745229517,Online Antisemitism Task Force,These ads ran without a disclaimer,≤100
103766278329346,fatinharamos,These ads ran without a disclaimer,≤100
116603861327799,alex_sa.c,These ads ran without a disclaimer,≤100
108625789179165,Soi Dog Foundation,These ads ran without a disclaimer,≤100
643307955729923,Rabino Yosef Garmon - יוסף גרמון,These ads ran without a disclaimer,≤100