Page ID,Page name,Disclaimer,Amount spent (CRC)
118971778191074,Partido Liberación Nacional,Partido Liberación Nacional,13293
182652761279,Fracción Liberación,Fracción Liberación,2179
102643532445938,Ada Acuña - Diputada,Ada Acuña - Diputada,171
101955851918321,Alcaldía de Alajuela,Alcaldía de Alajuela,≤100
265843867173714,La Revista,La Revista,≤100
204725663261921,Sonia Lucia Mata Coto,These ads ran without a disclaimer,≤100
1697191247176676,Diego Miranda Méndez,Diego Miranda Méndez,≤100
1540070352761579,Leslye Bojorges,Leslye Bojorges,≤100
100647598012974,Milagro Rowe / Vicealcaldesa Turrialba,These ads ran without a disclaimer,≤100
489179047956298,Allwork.Space,These ads ran without a disclaimer,≤100
102903658151004,jewels_hargrove,These ads ran without a disclaimer,≤100
116603861327799,alex_sa.c,These ads ran without a disclaimer,≤100