Page ID,Page name,Disclaimer,Amount spent (PYG)
278226125974096,El Paraguayo Independiente,Paraguayo Independiente,1969
101209788723937,Dr. Omar Gonzalez,Dr. Omar Gonzalez,768
184860595385745,Ing. Roberto Jiménez - Concejal,Ing. Roberto Jiménez - Concejal,434
117058181423697,Gerardo Bobadilla,Gerardo Bobadilla,403
359307964420456,Terere Cómplice,Centro Interdisciplinario de Investigación Social,137
116747321316881,Javier Ferreira,Javier Ferreira,≤100
599371683431175,Cooperativa Cumbre de la Cordillera,Cooperativa Cumbre de la Cordillera,≤100
123892278310235,Eduardo Valiente,Eduardo Valiente,≤100
586900951991270,Ing. Richard Duarte,Ing. Richard Duarte,≤100
1310731702357133,GEN,These ads ran without a disclaimer,≤100
736639773052644,Diario Popular,These ads ran without a disclaimer,≤100
132554373464255,La Nación,La Nación,≤100
272098156231873,Diario HOY Paraguay,Diario HOY Paraguay,≤100